session,depth,turn,step,inputTokens,cacheReadTokens,outputTokens,reasoningTokens,totalTokens,logicalContext,freshInput,reasoningChars,outputChars,nToolCalls
ac188085-eef8-4b4d-82d2-e1555f17ba4a,2,1,12,1752,43520,323,150,45595,45272,1752,803,0,2
ac188085-eef8-4b4d-82d2-e1555f17ba4a,2,1,13,9357,45568,687,309,55612,54925,9357,1509,108,2
ac188085-eef8-4b4d-82d2-e1555f17ba4a,2,1,14,657,55552,779,156,56988,56209,657,749,0,2
ac188085-eef8-4b4d-82d2-e1555f17ba4a,2,1,15,331,56960,533,74,57824,57291,331,395,0,1
ac188085-eef8-4b4d-82d2-e1555f17ba4a,2,1,16,1421,57728,597,55,59746,59149,1421,307,0,2
ac188085-eef8-4b4d-82d2-e1555f17ba4a,2,1,17,823,59648,1988,305,62459,60471,823,1399,80,2
ac188085-eef8-4b4d-82d2-e1555f17ba4a,2,1,18,233,62336,704,187,63273,62569,233,899,0,2
ac188085-eef8-4b4d-82d2-e1555f17ba4a,2,1,19,1131,63232,250,78,64613,64363,1131,306,87,1
ac188085-eef8-4b4d-82d2-e1555f17ba4a,2,1,20,2481,64512,338,70,67331,66993,2481,265,89,2
ac188085-eef8-4b4d-82d2-e1555f17ba4a,2,1,21,614,67328,1113,109,69055,67942,614,444,89,4
ac188085-eef8-4b4d-82d2-e1555f17ba4a,2,1,22,210,68992,229,70,69431,69202,210,374,0,1
ac188085-eef8-4b4d-82d2-e1555f17ba4a,2,1,23,234,69376,459,99,70069,69610,234,432,0,2
ac188085-eef8-4b4d-82d2-e1555f17ba4a,2,1,24,556,70016,654,43,71226,70572,556,210,0,2
ac188085-eef8-4b4d-82d2-e1555f17ba4a,2,1,25,153,71168,347,170,71668,71321,153,851,0,1
ac188085-eef8-4b4d-82d2-e1555f17ba4a,2,1,26,1277,71552,655,59,73484,72829,1277,306,52,1
ac188085-eef8-4b4d-82d2-e1555f17ba4a,2,1,27,182,73344,150,19,73676,73526,182,100,0,1
ac188085-eef8-4b4d-82d2-e1555f17ba4a,2,1,28,1739,73600,428,160,75767,75339,1739,836,121,2
ac188085-eef8-4b4d-82d2-e1555f17ba4a,2,1,29,1657,75648,858,169,78163,77305,1657,944,102,1
ac188085-eef8-4b4d-82d2-e1555f17ba4a,2,1,30,218,78080,158,0,78456,78298,218,0,0,1
ac188085-eef8-4b4d-82d2-e1555f17ba4a,2,1,31,2517,78336,433,317,81286,80853,2517,1740,0,1
ac188085-eef8-4b4d-82d2-e1555f17ba4a,2,1,32,1797,81280,536,259,83613,83077,1797,1416,85,2
ac188085-eef8-4b4d-82d2-e1555f17ba4a,2,1,33,1972,83584,589,242,86145,85556,1972,1066,89,2
ac188085-eef8-4b4d-82d2-e1555f17ba4a,2,1,34,1357,86144,666,69,88167,87501,1357,340,106,2
ac188085-eef8-4b4d-82d2-e1555f17ba4a,2,1,35,497,88064,948,137,89509,88561,497,676,0,2
ac188085-eef8-4b4d-82d2-e1555f17ba4a,2,1,36,679,89472,326,58,90477,90151,679,328,0,2
ac188085-eef8-4b4d-82d2-e1555f17ba4a,2,1,37,1834,90368,737,298,92939,92202,1834,1522,91,1
ac188085-eef8-4b4d-82d2-e1555f17ba4a,2,1,38,169,92800,465,93,93434,92969,169,438,0,2
ac188085-eef8-4b4d-82d2-e1555f17ba4a,2,1,39,1226,93312,675,45,95213,94538,1226,244,0,2
ac188085-eef8-4b4d-82d2-e1555f17ba4a,2,1,40,1670,95104,230,104,97004,96774,1670,503,0,2
ac188085-eef8-4b4d-82d2-e1555f17ba4a,2,1,41,1214,96896,414,139,98524,98110,1214,821,0,2
ac188085-eef8-4b4d-82d2-e1555f17ba4a,2,1,42,2056,98432,321,191,100809,100488,2056,930,103,1
ac188085-eef8-4b4d-82d2-e1555f17ba4a,2,1,43,3904,100736,352,164,104992,104640,3904,811,0,1
ac188085-eef8-4b4d-82d2-e1555f17ba4a,2,1,44,1385,104960,740,93,107085,106345,1385,518,54,1
ac188085-eef8-4b4d-82d2-e1555f17ba4a,2,1,45,214,107008,153,0,107375,107222,214,0,0,1
ac188085-eef8-4b4d-82d2-e1555f17ba4a,2,1,46,1596,107264,478,197,109338,108860,1596,1135,0,2
ac188085-eef8-4b4d-82d2-e1555f17ba4a,2,1,47,1093,109312,671,82,111076,110405,1093,392,0,2
ac188085-eef8-4b4d-82d2-e1555f17ba4a,2,1,48,346,110976,207,66,111529,111322,346,345,87,1
ac188085-eef8-4b4d-82d2-e1555f17ba4a,2,1,49,1041,111488,372,133,112901,112529,1041,716,68,2
ac188085-eef8-4b4d-82d2-e1555f17ba4a,2,1,50,2213,112896,12420,112,127529,115109,2213,573,104,1
ac188085-eef8-4b4d-82d2-e1555f17ba4a,2,1,51,225,127360,157,18,127742,127585,225,83,46,2
ac188085-eef8-4b4d-82d2-e1555f17ba4a,2,1,52,831,127616,438,105,128885,128447,831,533,107,2
ac188085-eef8-4b4d-82d2-e1555f17ba4a,2,1,53,964,128768,482,103,130214,129732,964,546,0,2
ac188085-eef8-4b4d-82d2-e1555f17ba4a,2,1,54,1474,130176,734,83,132384,131650,1474,358,0,2
ac188085-eef8-4b4d-82d2-e1555f17ba4a,2,1,55,1126,132352,519,138,133997,133478,1126,774,105,1
ac188085-eef8-4b4d-82d2-e1555f17ba4a,2,1,56,1606,133888,588,51,136082,135494,1606,248,0,2
ac188085-eef8-4b4d-82d2-e1555f17ba4a,2,1,57,453,136064,640,174,137157,136517,453,1012,103,1
ac188085-eef8-4b4d-82d2-e1555f17ba4a,2,1,58,157,137088,673,59,137918,137245,157,269,78,1
ac188085-eef8-4b4d-82d2-e1555f17ba4a,2,1,59,2249,137856,531,66,140636,140105,2249,367,71,1
ac188085-eef8-4b4d-82d2-e1555f17ba4a,2,1,60,7685,140544,830,69,149059,148229,7685,306,91,1
ac188085-eef8-4b4d-82d2-e1555f17ba4a,2,1,61,613,148992,314,186,149919,149605,613,913,130,1
ac188085-eef8-4b4d-82d2-e1555f17ba4a,2,1,62,1304,149888,467,141,151659,151192,1304,661,77,2
ac188085-eef8-4b4d-82d2-e1555f17ba4a,2,1,63,772,151552,352,25,152676,152324,772,124,0,1
ac188085-eef8-4b4d-82d2-e1555f17ba4a,2,1,64,254,152448,376,56,153078,152702,254,276,0,1
ac188085-eef8-4b4d-82d2-e1555f17ba4a,2,1,65,322,152960,3204,397,156486,153282,322,1951,102,1
ac188085-eef8-4b4d-82d2-e1555f17ba4a,2,1,66,240,156288,1323,38,157851,156528,240,207,79,1
ac188085-eef8-4b4d-82d2-e1555f17ba4a,2,1,67,196,157696,180,29,158072,157892,196,148,72,1
ac188085-eef8-4b4d-82d2-e1555f17ba4a,2,1,68,864,157952,258,85,159074,158816,864,379,0,1
ac188085-eef8-4b4d-82d2-e1555f17ba4a,2,1,69,1285,158976,639,123,160900,160261,1285,637,93,2
ac188085-eef8-4b4d-82d2-e1555f17ba4a,2,1,70,1244,160896,633,79,162773,162140,1244,371,139,1
ac188085-eef8-4b4d-82d2-e1555f17ba4a,2,1,71,709,162688,609,79,164006,163397,709,306,0,1
ac188085-eef8-4b4d-82d2-e1555f17ba4a,2,1,72,418,163968,586,197,164972,164386,418,848,109,1
ac188085-eef8-4b4d-82d2-e1555f17ba4a,2,1,73,446,164864,473,216,165783,165310,446,1031,0,1
ac188085-eef8-4b4d-82d2-e1555f17ba4a,2,1,74,253,165632,1015,109,166900,165885,253,453,92,1
ac188085-eef8-4b4d-82d2-e1555f17ba4a,2,1,75,182,166784,690,54,167656,166966,182,222,0,1
ac188085-eef8-4b4d-82d2-e1555f17ba4a,2,1,76,673,167552,687,253,168912,168225,673,1307,116,1
ac188085-eef8-4b4d-82d2-e1555f17ba4a,2,1,77,14509,168832,581,179,183922,183341,14509,869,111,1
ac188085-eef8-4b4d-82d2-e1555f17ba4a,2,1,78,327,183808,813,123,184948,184135,327,586,0,1
ac188085-eef8-4b4d-82d2-e1555f17ba4a,2,1,79,671,184832,809,251,186312,185503,671,1278,110,1
ac188085-eef8-4b4d-82d2-e1555f17ba4a,2,1,80,874,186240,2645,66,189759,187114,874,358,87,1
ac188085-eef8-4b4d-82d2-e1555f17ba4a,2,1,81,233,189568,402,67,190203,189801,233,244,64,2
ac188085-eef8-4b4d-82d2-e1555f17ba4a,2,1,82,1302,190080,333,101,191715,191382,1302,595,103,1
ac188085-eef8-4b4d-82d2-e1555f17ba4a,2,1,83,1272,191616,651,269,193539,192888,1272,1567,103,2
ac188085-eef8-4b4d-82d2-e1555f17ba4a,2,1,84,544,193536,431,53,194511,194080,544,231,0,2
ac188085-eef8-4b4d-82d2-e1555f17ba4a,2,1,85,796,194432,365,91,195593,195228,796,447,0,2
ac188085-eef8-4b4d-82d2-e1555f17ba4a,2,1,86,633,195584,317,152,196534,196217,633,751,55,2
ac188085-eef8-4b4d-82d2-e1555f17ba4a,2,1,87,344,196480,4352,174,201176,196824,344,912,54,1
ac188085-eef8-4b4d-82d2-e1555f17ba4a,2,1,88,258,200960,1243,55,202461,201218,258,278,77,2
ac188085-eef8-4b4d-82d2-e1555f17ba4a,2,1,89,158,202368,349,50,202875,202526,158,221,116,2
ac188085-eef8-4b4d-82d2-e1555f17ba4a,2,1,90,490,202752,176,44,203418,203242,490,192,91,1
ac188085-eef8-4b4d-82d2-e1555f17ba4a,2,1,91,625,203392,2032,174,206049,204017,625,824,100,1
ac188085-eef8-4b4d-82d2-e1555f17ba4a,2,1,92,139,205952,192,58,206283,206091,139,218,0,1
ac188085-eef8-4b4d-82d2-e1555f17ba4a,2,1,93,291,206208,268,0,206767,206499,291,0,0,1
ac188085-eef8-4b4d-82d2-e1555f17ba4a,2,1,94,1845,206720,347,224,208912,208565,1845,1192,112,1
ac188085-eef8-4b4d-82d2-e1555f17ba4a,2,1,95,1646,208896,126,17,210668,210542,1646,85,64,1
ac188085-eef8-4b4d-82d2-e1555f17ba4a,2,1,96,172,210560,144,54,210876,210732,172,254,0,1
ac188085-eef8-4b4d-82d2-e1555f17ba4a,2,1,97,227,210816,141,44,211184,211043,227,220,0,1
ac188085-eef8-4b4d-82d2-e1555f17ba4a,2,1,98,1282,211072,137,45,212491,212354,1282,189,0,1
ac188085-eef8-4b4d-82d2-e1555f17ba4a,2,1,99,362,212480,172,42,213014,212842,362,226,0,1
ac188085-eef8-4b4d-82d2-e1555f17ba4a,2,1,100,214,212864,5237,47,218315,213078,214,231,0,1
ac188085-eef8-4b4d-82d2-e1555f17ba4a,2,1,101,260,218112,286,0,218658,218372,260,0,0,1
ac188085-eef8-4b4d-82d2-e1555f17ba4a,2,1,102,200,218624,286,184,219110,218824,200,1006,60,1
ac188085-eef8-4b4d-82d2-e1555f17ba4a,2,1,103,1291,219008,2119,39,222418,220299,1291,200,0,1
ac188085-eef8-4b4d-82d2-e1555f17ba4a,2,1,104,638,222336,228,112,223202,222974,638,533,92,1
ac188085-eef8-4b4d-82d2-e1555f17ba4a,2,1,105,376,223104,1638,0,225118,223480,376,0,0,1
ac188085-eef8-4b4d-82d2-e1555f17ba4a,2,1,106,144,225024,140,46,225308,225168,144,233,0,1
ac188085-eef8-4b4d-82d2-e1555f17ba4a,2,1,107,529,225280,1644,0,227453,225809,529,0,0,1
ac188085-eef8-4b4d-82d2-e1555f17ba4a,2,1,108,2024,227328,473,340,229825,229352,2024,1661,100,1
ac188085-eef8-4b4d-82d2-e1555f17ba4a,2,1,109,693,229760,169,31,230622,230453,693,145,0,1
ac188085-eef8-4b4d-82d2-e1555f17ba4a,2,1,110,3045,230528,130,38,233703,233573,3045,226,0,1
ac188085-eef8-4b4d-82d2-e1555f17ba4a,2,1,111,467,233600,230,0,234297,234067,467,0,0,1
ac188085-eef8-4b4d-82d2-e1555f17ba4a,2,1,112,245,234112,5197,0,239554,234357,245,0,0,1
ac188085-eef8-4b4d-82d2-e1555f17ba4a,2,1,113,2623,239488,328,116,242439,242111,2623,530,110,1
ac188085-eef8-4b4d-82d2-e1555f17ba4a,2,1,114,172,242432,5806,34,248410,242604,172,166,0,1
ac188085-eef8-4b4d-82d2-e1555f17ba4a,2,1,115,254,248192,255,0,248701,248446,254,0,0,1
ac188085-eef8-4b4d-82d2-e1555f17ba4a,2,1,116,322,248576,187,63,249085,248898,322,287,67,1
ac188085-eef8-4b4d-82d2-e1555f17ba4a,2,1,117,460,248960,1004,0,250424,249420,460,0,0,1
ac188085-eef8-4b4d-82d2-e1555f17ba4a,2,1,118,201,250240,916,65,251357,250441,201,302,0,1
ac188085-eef8-4b4d-82d2-e1555f17ba4a,2,1,119,313,251264,223,132,251800,251577,313,659,59,1
ac188085-eef8-4b4d-82d2-e1555f17ba4a,2,1,120,2385,251776,319,148,254480,254161,2385,752,125,1
ac188085-eef8-4b4d-82d2-e1555f17ba4a,2,1,121,1542,254464,280,163,256286,256006,1542,740,121,1
ac188085-eef8-4b4d-82d2-e1555f17ba4a,2,1,122,1161,256256,2220,0,259637,257417,1161,0,0,1
ac188085-eef8-4b4d-82d2-e1555f17ba4a,2,1,123,223,259456,172,40,259851,259679,223,195,0,1
ac188085-eef8-4b4d-82d2-e1555f17ba4a,2,1,124,227,259840,902,0,260969,260067,227,0,0,1
ac188085-eef8-4b4d-82d2-e1555f17ba4a,2,1,125,347,260864,147,53,261358,261211,347,220,0,1
ac188085-eef8-4b4d-82d2-e1555f17ba4a,2,1,126,1105,261248,1087,0,263440,262353,1105,0,0,1
ac188085-eef8-4b4d-82d2-e1555f17ba4a,2,1,127,186,263296,158,63,263640,263482,186,280,0,1
ac188085-eef8-4b4d-82d2-e1555f17ba4a,2,1,128,1031,263552,1485,0,266068,264583,1031,0,0,1
ac188085-eef8-4b4d-82d2-e1555f17ba4a,2,1,129,353,265984,997,57,267334,266337,353,253,0,1
ac188085-eef8-4b4d-82d2-e1555f17ba4a,2,1,130,240,267136,270,50,267646,267376,240,244,50,1
ac188085-eef8-4b4d-82d2-e1555f17ba4a,2,1,131,616,267520,683,320,268819,268136,616,1598,75,2
ac188085-eef8-4b4d-82d2-e1555f17ba4a,2,1,132,194,268672,1493,0,270359,268866,194,0,0,1
ac188085-eef8-4b4d-82d2-e1555f17ba4a,2,1,133,192,270208,248,0,270648,270400,192,0,0,1
ac188085-eef8-4b4d-82d2-e1555f17ba4a,2,1,134,212,270464,753,0,271429,270676,212,0,2892,0
ac2e73e0-e9f1-433d-94ae-6e2ff77072d7,2,1,1,2421,7936,171,0,10528,10357,2421,0,79,2
ac2e73e0-e9f1-433d-94ae-6e2ff77072d7,2,1,2,298,10496,152,31,10946,10794,298,132,76,2
ac2e73e0-e9f1-433d-94ae-6e2ff77072d7,2,1,3,629,10880,232,57,11741,11509,629,225,126,2
ac2e73e0-e9f1-433d-94ae-6e2ff77072d7,2,1,4,9778,11648,3410,802,24836,21426,9778,3200,224,4
ac2e73e0-e9f1-433d-94ae-6e2ff77072d7,2,1,5,261,24704,299,46,25264,24965,261,217,104,2
ac2e73e0-e9f1-433d-94ae-6e2ff77072d7,2,1,6,279,25216,442,104,25937,25495,279,476,75,1
ac2e73e0-e9f1-433d-94ae-6e2ff77072d7,2,1,7,332,25856,627,126,26815,26188,332,505,80,1
ac2e73e0-e9f1-433d-94ae-6e2ff77072d7,2,1,8,232,26752,558,170,27542,26984,232,740,0,1
ac2e73e0-e9f1-433d-94ae-6e2ff77072d7,2,1,9,674,27520,540,259,28734,28194,674,1055,92,1
ac2e73e0-e9f1-433d-94ae-6e2ff77072d7,2,1,10,3157,28672,506,117,32335,31829,3157,524,94,2
ac2e73e0-e9f1-433d-94ae-6e2ff77072d7,2,1,11,6244,32256,847,434,39347,38500,6244,1773,94,2
ac2e73e0-e9f1-433d-94ae-6e2ff77072d7,2,1,12,2437,39296,678,387,42411,41733,2437,1587,0,1
ac2e73e0-e9f1-433d-94ae-6e2ff77072d7,2,1,13,231,42240,305,62,42776,42471,231,266,0,1
ac2e73e0-e9f1-433d-94ae-6e2ff77072d7,2,1,14,177,42624,529,199,43330,42801,177,788,89,1
ac2e73e0-e9f1-433d-94ae-6e2ff77072d7,2,1,15,614,43264,803,276,44681,43878,614,1226,99,1
ac2e73e0-e9f1-433d-94ae-6e2ff77072d7,2,1,16,944,44672,478,73,46094,45616,944,301,80,1
ac2e73e0-e9f1-433d-94ae-6e2ff77072d7,2,1,17,248,46080,414,162,46742,46328,248,724,0,1
ac2e73e0-e9f1-433d-94ae-6e2ff77072d7,2,1,18,380,46720,731,243,47831,47100,380,1019,61,1
ac2e73e0-e9f1-433d-94ae-6e2ff77072d7,2,1,19,240,47616,325,118,48181,47856,240,469,0,1
ac2e73e0-e9f1-433d-94ae-6e2ff77072d7,2,1,20,547,48128,380,199,49055,48675,547,833,0,2
ac2e73e0-e9f1-433d-94ae-6e2ff77072d7,2,1,21,5958,49024,684,509,55666,54982,5958,2141,109,1
ac2e73e0-e9f1-433d-94ae-6e2ff77072d7,2,1,22,1823,55552,563,312,57938,57375,1823,1260,93,1
ac2e73e0-e9f1-433d-94ae-6e2ff77072d7,2,1,23,492,57856,698,222,59046,58348,492,954,115,1
ac2e73e0-e9f1-433d-94ae-6e2ff77072d7,2,1,24,1833,59008,676,400,61517,60841,1833,1413,88,2
ac2e73e0-e9f1-433d-94ae-6e2ff77072d7,2,1,25,1490,61440,813,562,63743,62930,1490,2221,0,2
ac2e73e0-e9f1-433d-94ae-6e2ff77072d7,2,1,26,1514,63616,667,182,65797,65130,1514,724,91,1
ac2e73e0-e9f1-433d-94ae-6e2ff77072d7,2,1,27,647,65792,728,257,67167,66439,647,994,62,2
ac2e73e0-e9f1-433d-94ae-6e2ff77072d7,2,1,28,1222,67072,779,330,69073,68294,1222,1345,0,2
ac2e73e0-e9f1-433d-94ae-6e2ff77072d7,2,1,29,1610,68992,621,243,71223,70602,1610,952,62,2
ac2e73e0-e9f1-433d-94ae-6e2ff77072d7,2,1,30,1551,71168,675,359,73394,72719,1551,1379,0,2
ac2e73e0-e9f1-433d-94ae-6e2ff77072d7,2,1,31,3758,73344,538,365,77640,77102,3758,1389,0,2
ac2e73e0-e9f1-433d-94ae-6e2ff77072d7,2,1,32,382,77568,492,261,78442,77950,382,1042,0,1
ac2e73e0-e9f1-433d-94ae-6e2ff77072d7,2,1,33,1303,78336,791,509,80430,79639,1303,1910,0,1
ac2e73e0-e9f1-433d-94ae-6e2ff77072d7,2,1,34,224,80256,617,164,81097,80480,224,607,0,1
ac2e73e0-e9f1-433d-94ae-6e2ff77072d7,2,1,35,346,81024,303,118,81673,81370,346,500,68,1
ac2e73e0-e9f1-433d-94ae-6e2ff77072d7,2,1,36,327,81664,1947,1800,83938,81991,327,6952,102,1
ac2e73e0-e9f1-433d-94ae-6e2ff77072d7,2,1,37,5395,83840,189,113,89424,89235,5395,416,103,1
ac2e73e0-e9f1-433d-94ae-6e2ff77072d7,2,1,38,3616,89344,518,339,93478,92960,3616,1484,96,1
ac2e73e0-e9f1-433d-94ae-6e2ff77072d7,2,1,39,2393,93440,1092,745,96925,95833,2393,2894,206,2
ac2e73e0-e9f1-433d-94ae-6e2ff77072d7,2,1,40,210,96768,618,440,97596,96978,210,1685,61,1
ac2e73e0-e9f1-433d-94ae-6e2ff77072d7,2,1,41,2680,97536,515,353,100731,100216,2680,1441,115,1
ac2e73e0-e9f1-433d-94ae-6e2ff77072d7,2,1,42,1593,100608,708,530,102909,102201,1593,1995,0,1
ac2e73e0-e9f1-433d-94ae-6e2ff77072d7,2,1,43,1216,102784,5358,284,109358,104000,1216,989,64,1
ac2e73e0-e9f1-433d-94ae-6e2ff77072d7,2,1,44,228,109184,203,34,109615,109412,228,160,0,1
ac2e73e0-e9f1-433d-94ae-6e2ff77072d7,2,1,45,210,109440,5325,582,114975,109650,210,1873,68,1
ac2e73e0-e9f1-433d-94ae-6e2ff77072d7,2,1,46,1495,114944,214,43,116653,116439,1495,211,0,1
ac2e73e0-e9f1-433d-94ae-6e2ff77072d7,2,1,47,210,116480,5061,409,121751,116690,210,1496,76,1
ac2e73e0-e9f1-433d-94ae-6e2ff77072d7,2,1,48,205,121600,222,6,122027,121805,205,24,0,1
ac2e73e0-e9f1-433d-94ae-6e2ff77072d7,2,1,49,225,121856,5404,765,127485,122081,225,2647,45,1
ac2e73e0-e9f1-433d-94ae-6e2ff77072d7,2,1,50,179,127360,204,43,127743,127539,179,188,0,1
ac2e73e0-e9f1-433d-94ae-6e2ff77072d7,2,1,51,157,127616,2300,1456,130073,127773,157,5394,53,2
ac2e73e0-e9f1-433d-94ae-6e2ff77072d7,2,1,52,229,129920,3577,3461,133726,130149,229,13015,36,1
ac2e73e0-e9f1-433d-94ae-6e2ff77072d7,2,1,53,243,133504,3031,0,136778,133747,243,0,0,1
ac2e73e0-e9f1-433d-94ae-6e2ff77072d7,2,1,54,241,136576,612,394,137429,136817,241,1535,104,1
ac2e73e0-e9f1-433d-94ae-6e2ff77072d7,2,1,55,486,137344,124,48,137954,137830,486,193,92,1
ac2e73e0-e9f1-433d-94ae-6e2ff77072d7,2,1,56,3501,137856,2890,1674,144247,141357,3501,6429,171,1
ac2e73e0-e9f1-433d-94ae-6e2ff77072d7,2,1,57,174,144128,125,33,144427,144302,174,133,0,1
ac2e73e0-e9f1-433d-94ae-6e2ff77072d7,2,1,58,1029,144384,1178,0,146591,145413,1029,0,0,1
ac2e73e0-e9f1-433d-94ae-6e2ff77072d7,2,1,59,199,146432,1199,191,147830,146631,199,751,0,2
ac2e73e0-e9f1-433d-94ae-6e2ff77072d7,2,1,60,194,147712,645,102,148551,147906,194,336,0,2
ac2e73e0-e9f1-433d-94ae-6e2ff77072d7,2,1,61,147,148480,238,20,148865,148627,147,91,0,1
ac2e73e0-e9f1-433d-94ae-6e2ff77072d7,2,1,62,205,148736,1860,623,150801,148941,205,2322,69,2
ac2e73e0-e9f1-433d-94ae-6e2ff77072d7,2,1,63,221,150656,848,610,151725,150877,221,2524,152,2
ac2e73e0-e9f1-433d-94ae-6e2ff77072d7,2,1,64,182,151680,487,320,152349,151862,182,1326,109,1
ac2e73e0-e9f1-433d-94ae-6e2ff77072d7,2,1,65,1493,152320,377,239,154190,153813,1493,936,0,1
ac2e73e0-e9f1-433d-94ae-6e2ff77072d7,2,1,66,1999,154112,1040,425,157151,156111,1999,1671,136,1
ac2e73e0-e9f1-433d-94ae-6e2ff77072d7,2,1,67,704,157056,402,55,158162,157760,704,203,43,1
ac2e73e0-e9f1-433d-94ae-6e2ff77072d7,2,1,68,250,157952,222,0,158424,158202,250,0,0,1
ac2e73e0-e9f1-433d-94ae-6e2ff77072d7,2,1,69,229,158336,1022,892,159587,158565,229,3565,173,1
ac2e73e0-e9f1-433d-94ae-6e2ff77072d7,2,1,70,1893,159488,383,190,161764,161381,1893,769,0,2
ac2e73e0-e9f1-433d-94ae-6e2ff77072d7,2,1,71,175,161664,1526,622,163365,161839,175,2637,0,2
ac2e73e0-e9f1-433d-94ae-6e2ff77072d7,2,1,72,153,163328,240,54,163721,163481,153,238,0,1
ac2e73e0-e9f1-433d-94ae-6e2ff77072d7,2,1,73,165,163584,485,0,164234,163749,165,0,1963,0
aecad63f-f9ac-4428-ba51-fa4643681903,3,1,1,3108,8064,232,0,11404,11172,3108,0,85,2
aecad63f-f9ac-4428-ba51-fa4643681903,3,1,2,6247,11392,315,50,17954,17639,6247,176,0,2
aecad63f-f9ac-4428-ba51-fa4643681903,3,1,3,1086,17920,1275,617,20281,19006,1086,2022,0,2
aecad63f-f9ac-4428-ba51-fa4643681903,3,1,4,2091,20224,1168,30,23483,22315,2091,123,0,2
aecad63f-f9ac-4428-ba51-fa4643681903,3,1,5,625,23424,347,38,24396,24049,625,155,0,2
aecad63f-f9ac-4428-ba51-fa4643681903,3,1,6,236,24192,322,51,24750,24428,236,213,0,2
aecad63f-f9ac-4428-ba51-fa4643681903,3,1,7,255,24576,91,15,24922,24831,255,68,0,1
aecad63f-f9ac-4428-ba51-fa4643681903,3,1,8,1316,24832,403,311,26551,26148,1316,1298,0,1
aecad63f-f9ac-4428-ba51-fa4643681903,3,1,9,487,26496,576,16,27559,26983,487,69,0,1
aecad63f-f9ac-4428-ba51-fa4643681903,3,1,10,181,27392,385,0,27958,27573,181,0,0,2
aecad63f-f9ac-4428-ba51-fa4643681903,3,1,11,254,27776,446,35,28476,28030,254,129,0,2
aecad63f-f9ac-4428-ba51-fa4643681903,3,1,12,340,28416,129,35,28885,28756,340,113,0,2
aecad63f-f9ac-4428-ba51-fa4643681903,3,1,13,3358,28800,287,99,32445,32158,3358,400,0,2
aecad63f-f9ac-4428-ba51-fa4643681903,3,1,14,1897,32384,206,32,34487,34281,1897,133,0,1
aecad63f-f9ac-4428-ba51-fa4643681903,3,1,15,675,34432,118,0,35225,35107,675,0,0,1
aecad63f-f9ac-4428-ba51-fa4643681903,3,1,16,671,35200,449,175,36320,35871,671,599,0,1
aecad63f-f9ac-4428-ba51-fa4643681903,3,1,17,10151,36224,278,52,46653,46375,10151,191,0,1
aecad63f-f9ac-4428-ba51-fa4643681903,3,1,18,3408,46592,537,225,50537,50000,3408,797,0,2
aecad63f-f9ac-4428-ba51-fa4643681903,3,1,19,1633,50432,1127,265,53192,52065,1633,847,0,2
aecad63f-f9ac-4428-ba51-fa4643681903,3,1,20,139,53120,683,489,53942,53259,139,1893,0,2
aecad63f-f9ac-4428-ba51-fa4643681903,3,1,21,218,53888,462,157,54568,54106,218,631,0,2
aecad63f-f9ac-4428-ba51-fa4643681903,3,1,22,1162,54528,350,176,56040,55690,1162,658,0,1
aecad63f-f9ac-4428-ba51-fa4643681903,3,1,23,614,55936,378,82,56928,56550,614,336,0,1
aecad63f-f9ac-4428-ba51-fa4643681903,3,1,24,927,56832,677,359,58436,57759,927,1398,0,2
aecad63f-f9ac-4428-ba51-fa4643681903,3,1,25,1051,58368,775,144,60194,59419,1051,548,0,2
aecad63f-f9ac-4428-ba51-fa4643681903,3,1,26,1521,60160,448,57,62129,61681,1521,240,0,1
aecad63f-f9ac-4428-ba51-fa4643681903,3,1,27,1091,62080,390,133,63561,63171,1091,543,0,1
aecad63f-f9ac-4428-ba51-fa4643681903,3,1,28,6070,63488,285,67,69843,69558,6070,241,0,1
aecad63f-f9ac-4428-ba51-fa4643681903,3,1,29,4436,69760,631,110,74827,74196,4436,413,0,2
aecad63f-f9ac-4428-ba51-fa4643681903,3,1,30,4946,74752,321,180,80019,79698,4946,675,0,1
aecad63f-f9ac-4428-ba51-fa4643681903,3,1,31,186,80000,116,0,80302,80186,186,0,0,1
aecad63f-f9ac-4428-ba51-fa4643681903,3,1,32,1444,80256,582,163,82282,81700,1444,609,0,2
aecad63f-f9ac-4428-ba51-fa4643681903,3,1,33,432,82176,344,0,82952,82608,432,0,0,1
aecad63f-f9ac-4428-ba51-fa4643681903,3,1,34,3574,82944,619,323,87137,86518,3574,1139,0,2
aecad63f-f9ac-4428-ba51-fa4643681903,3,1,35,508,87040,788,440,88336,87548,508,1912,0,1
aecad63f-f9ac-4428-ba51-fa4643681903,3,1,36,252,88320,525,107,89097,88572,252,425,0,2
aecad63f-f9ac-4428-ba51-fa4643681903,3,1,37,609,89088,472,45,90169,89697,609,215,0,2
aecad63f-f9ac-4428-ba51-fa4643681903,3,1,38,2669,90112,434,54,93215,92781,2669,209,0,1
aecad63f-f9ac-4428-ba51-fa4643681903,3,1,39,1439,93184,547,282,95170,94623,1439,974,0,1
aecad63f-f9ac-4428-ba51-fa4643681903,3,1,40,913,95104,198,58,96215,96017,913,235,0,1
aecad63f-f9ac-4428-ba51-fa4643681903,3,1,41,1760,96128,604,435,98492,97888,1760,1570,0,1
aecad63f-f9ac-4428-ba51-fa4643681903,3,1,42,2238,98432,801,545,101471,100670,2238,1934,0,1
